http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFE8aKJ6QhPK8CLlTl3Ej3ffvolBw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144192522&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.al.com/sports/index.ssf/2016/06/alabamas_greatest_100_football_2.html, Alabama's greatest 100 football players: Nos. 21 to 40 - AL.com, Airbnb, Other Tech Giants Waste Tons Of Food. This Group Rescues It - Huffington Post
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHhtJvUPtWi51VZwKNaSzTnBAQUOA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144816179&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.al.com/sports/index.ssf/2016/06/greatest_alabama_players_the_r.html, Greatest Alabama Players: The real-life football star in 'To Kill a Mockingbird' - AL.com,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGb3VKMEFPHbkifdVtnijWo2NIKug&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=buZ1V_CNC8bMhAGq5oCgCw&url=http://www.sbnation.com/college-football/2016/6/30/12053290/utah-football-2016-preview-schedule-roster, Underestimating Utah football feels dangerous at this point,,
https://www.theguardian.com/education/2016/jun/27/universities-survive-vote-european-eu, HIGHER EDUCATION - GOOGLE NEWS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFLPww64TnMUr_s3zzAL0XkgAibEw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144312909&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://www.newsmax.com/Newsfront/worker-higher-education-99/2016/06/30/id/736575/, Workers With Higher Education Took 99 Percent of US Recovery Jobs - Newsmax,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFj2ndtJNai6N8y5EP8jwziwNB5ig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144744506&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://chronicle.com/article/The-Gifts-of-Pat-Summitt/236996, The Gifts of Pat Summitt - Chronicle of Higher Education (subscription),,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF3-Sfix7C2bEl40YPr3RQdpQ5qiA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144462606&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://kgou.org/post/regents-approve-higher-education-tuition-hikes, Regents Approve Higher Education Tuition Hikes - KGOU,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGFRSSMUl-gSmh0VWnO18hFVljGMA&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://www.arklatexhomepage.com/news/local-news/board-of-regents-approves-higher-education-budget, Board of Regents approves higher education budget - KTAL,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEqSyMm2dbkIpMJ6-qpYfyAHcs3Jw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=W-d1V-j-AsORhAG86p3IBQ&url=https://www.americanprogress.org/issues/higher-education/news/2016/06/30/140743/linking-existing-federal-data-systems-to-expand-knowledge-of-higher-education/, Linking Existing Federal Data Systems to Expand Knowledge of Higher Education - Center For American Progress,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGiFOmgqfW1uqW82X0orrjW254OKw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://diverseeducation.com/article/85196/, Experts Give Federal Student Aid System a Failing Grade - Diverse: Issues in Higher Education, but here goes - SB Nation,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGWCQdmPBBSUizPRx8C_ynC4FxwyQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779143465083&ei=W-d1V-j-AsORhAG86p3IBQ&url=http://www.startribune.com/a-high-court-win-for-affirmative-action-in-higher-education/384933881/, A high court win for affirmative action in higher education - Minneapolis Star Tribune,,
http://www.recode.net/2016/6/20/11975880/twitter-magic-pony-acquisition-machine-learning, MACHINE LEARNING - GOOGLE NEWS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNElSMAkccANr7AzAVd334Pg-_cIIQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779144646404&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://thenextweb.com/offers/2016/06/30/conquer-machine-learning-complete-10-course-bundle-94-off/, Conquer machine learning with this complete 10-course bundle (94% off) - The Next Web,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEdg9i6GikisGT9cCPP8bdgfZXC4g&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://tass.ru/en/science/885763, Researches identify medicinal plants using machine learning approach - TASS,,
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH2s4Icf6T_4OQpSyyR86IdLJDk4g&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=I-d1V-CmPJGQhQHDkJqoCw&url=http://www.eweek.com/security/blindspotter-uses-machine-learning-to-find-suspicious-network-activity.html, Blindspotter Uses Machine Learning to Detect Network Breach Attempts - eWeek,,
